customer_id,first_name,last_name,gender,date_of_birth,email,phone_number,city,state,region,postal_code,join_date,membership_tier,acquisition_channel,preferred_channel,customer_status,loyalty_points,annual_income,household_size
151,Yash,Sama,Male,1979-03-30,yash.sama795@gmail.com,08603890070,Kolkata,West Bengal,East,023437,2026-06-02,Bronze,Meta Ads,Store,Active,26,788374,3
152,Lakshit,Kapur,Male,1994-06-27,lakshit.kapur651@gmail.com,2099011880,Lucknow,Uttar Pradesh,North,238221,2022-04-15,Bronze,Referral,Store,Active,241,1614427,3
153,Triveni,Deo,Female,1979-11-07,triveni.deo438@gmail.com,06701513908,Mumbai,Maharashtra,West,988798,2022-05-17,Bronze,Email,Both,Active,161,2423286,1
154,Ayush,Deshmukh,Male,1965-01-14,ayush.deshmukh224@gmail.com,2557098862,Kolkata,West Bengal,East,402723,2024-05-03,Bronze,Meta Ads,Online,Active,272,725725,6
155,Aahana,Balasubramanian,Female,1990-04-05,aahana.balasubramanian390@gmail.com,+913791861279,Ahmedabad,Gujarat,West,931576,2024-08-22,Bronze,Meta Ads,Store,Active,446,1740482,7
156,Karan,Nair,Male,1975-01-24,karan.nair730@gmail.com,06958808689,Lucknow,Uttar Pradesh,North,382924,2023-03-06,Silver,Google Ads,Both,Active,1518,1894675,5
157,Rohan,Taneja,Male,1980-02-07,rohan.taneja470@gmail.com,7435981731,Bengaluru,Karnataka,South,298374,2022-01-03,Bronze,App Install,Both,Active,424,616292,4
158,Amaira,Taneja,Female,1978-03-10,amaira.taneja625@gmail.com,02927922704,Delhi,Delhi,North,005222,2024-05-27,Gold,Referral,Store,Active,4845,1814118,4
159,Zaitra,Deshmukh,Female,2004-12-17,zaitra.deshmukh791@gmail.com,+911059092532,Ahmedabad,Gujarat,West,510508,2021-08-09,Bronze,Referral,Online,Active,158,659213,7
160,Warda,Devi,Female,1968-03-08,warda.devi952@gmail.com,06454847771,Jaipur,Rajasthan,North,751216,2023-09-07,Bronze,Meta Ads,Store,Active,393,1023051,1
161,Fiyaz,Choudhury,Male,1980-07-04,fiyaz.choudhury358@gmail.com,2398822733,Pune,Maharashtra,West,929522,2024-08-09,Silver,Meta Ads,Store,Active,625,1268302,5
162,Hemangini,Bose,Female,1977-12-19,hemangini.bose425@gmail.com,2117102040,Hyderabad,Telangana,South,580127,2023-04-28,Platinum,Referral,Both,Active,17105,652957,1
163,Frederick,Saini,Male,1996-06-25,frederick.saini440@gmail.com,+911111197243,Lucknow,Uttar Pradesh,North,300168,2023-07-23,Bronze,Meta Ads,Both,Active,198,1504788,4
164,Rushil,Bhandari,Male,1983-09-26,rushil.bhandari485@gmail.com,+914552312046,Delhi,Delhi,North,948772,2023-12-12,Gold,Google Ads,Online,Active,4441,251855,2
165,Vinaya,Jha,Female,2005-06-23,vinaya.jha180@gmail.com,+912774474159,Chennai,Tamil Nadu,South,237406,2022-02-03,Silver,Referral,Both,Active,1598,2311403,5
166,Liam,Lal,Male,1955-11-27,liam.lal768@gmail.com,+919620696312,Kolkata,West Bengal,East,570818,2024-04-07,Silver,Meta Ads,Store,Active,1979,2280638,3
167,Lipika,Chawla,Female,2001-08-31,lipika.chawla128@gmail.com,0536901592,Lucknow,Uttar Pradesh,North,875422,2022-09-04,Gold,App Install,Online,Active,4486,1127022,2
168,George,Rana,Male,1964-10-19,george.rana968@gmail.com,07063441330,Jaipur,Rajasthan,North,076314,2022-03-10,Silver,Google Ads,Store,Active,703,619964,5
169,Manthan,Setty,Male,2004-01-21,manthan.setty999@gmail.com,00168117442,Ahmedabad,Gujarat,West,789615,2026-04-10,Bronze,Referral,Both,Active,37,977453,4
170,Barkha,Bajwa,Female,1993-10-20,barkha.bajwa580@gmail.com,+911732265994,Hyderabad,Telangana,South,009356,2024-07-19,Silver,Organic Search,Store,Active,887,2027713,7
171,Chakrika,Dayal,Female,1958-11-12,chakrika.dayal411@gmail.com,+910692888091,Chennai,Tamil Nadu,South,666445,2026-07-17,Bronze,Organic Search,Online,Inactive,427,388382,4
172,Inaya,Solanki,Female,1965-01-07,inaya.solanki530@gmail.com,00800397406,Delhi,Delhi,North,611270,2022-02-27,Bronze,Email,Both,Active,417,1446409,3
173,Michael,Batta,Male,1965-11-21,michael.batta944@gmail.com,07097844498,Pune,Maharashtra,West,752163,2025-11-11,Silver,Referral,Store,Active,640,968802,4
174,Lila,Peri,Female,2003-09-14,lila.peri201@gmail.com,+912297032722,Delhi,Delhi,North,860426,2025-11-10,Silver,Google Ads,Store,Active,1767,1451288,5
175,Leena,Boase,Female,1974-11-24,leena.boase501@gmail.com,+912485480103,Lucknow,Uttar Pradesh,North,692955,2023-10-28,Gold,Organic Search,Store,Active,2523,398506,5
176,Reyansh,Pandey,Male,2003-06-07,reyansh.pandey781@gmail.com,+918313101013,Ahmedabad,Gujarat,West,742215,2022-08-22,Silver,Email,Store,Active,1286,1513940,2
177,Sneha,Krish,Female,2007-03-10,sneha.krish763@gmail.com,+914816166946,Bengaluru,Karnataka,South,184155,2024-04-26,Bronze,Organic Search,Both,Active,212,1620753,6
178,Zaitra,Wadhwa,Female,2006-03-18,zaitra.wadhwa326@gmail.com,+913112169151,Lucknow,Uttar Pradesh,North,818973,2021-09-24,Bronze,Referral,Online,Active,87,1667697,5
179,Kamala,Chandran,Female,1985-01-31,kamala.chandran593@gmail.com,+918687568281,Lucknow,Uttar Pradesh,North,924018,2022-06-13,Silver,Meta Ads,Both,Active,1771,846163,7
180,Jagat,Sekhon,Male,1966-09-27,jagat.sekhon331@gmail.com,9730118603,Bengaluru,Karnataka,South,911570,2022-09-18,Bronze,Meta Ads,Online,Active,332,1519511,1
181,Alexander,Ramakrishnan,Male,1970-10-03,alexander.ramakrishnan417@gmail.com,09120745109,Kolkata,West Bengal,East,966613,2023-04-06,Silver,Meta Ads,Online,Active,1132,1909554,6
182,Akshay,Gour,Male,1982-01-30,akshay.gour749@gmail.com,+914782399129,Delhi,Delhi,North,225423,2023-11-16,Silver,Organic Search,Both,Active,1015,2475965,7
183,Ayushman,Parekh,Male,1975-12-03,ayushman.parekh772@gmail.com,01719745134,Delhi,Delhi,North,377275,2022-08-06,Bronze,App Install,Store,Active,407,2255824,5
184,Ekansh,Kapadia,Male,2008-02-02,ekansh.kapadia107@gmail.com,+912407493846,Delhi,Delhi,North,267906,2024-01-26,Bronze,Meta Ads,Online,Inactive,135,2081900,4
185,Qushi,Nadkarni,Female,1990-02-14,qushi.nadkarni447@gmail.com,5784602020,Mumbai,Maharashtra,West,514825,2022-10-19,Platinum,Organic Search,Both,Active,14917,278495,7
186,Yuvraj,Mishra,Male,1966-11-27,yuvraj.mishra217@gmail.com,+916751058258,Kolkata,West Bengal,East,694412,2025-12-19,Silver,Organic Search,Online,Active,1489,1625144,6
187,Jatin,Master,Male,1996-11-25,jatin.master761@gmail.com,+917074657001,Bengaluru,Karnataka,South,713289,2022-09-02,Silver,Organic Search,Store,Active,1475,2388600,7
188,Caleb,Bhandari,Male,2008-06-24,caleb.bhandari110@gmail.com,2887276597,Hyderabad,Telangana,South,316476,2022-02-05,Bronze,Google Ads,Both,Active,21,2028918,5
189,Girindra,Nanda,Male,1979-08-14,girindra.nanda272@gmail.com,02402163066,Pune,Maharashtra,West,487058,2022-09-21,Bronze,Organic Search,Both,Active,381,596168,1
190,Caleb,Keer,Male,1987-11-22,caleb.keer125@gmail.com,+915056507804,Mumbai,Maharashtra,West,040172,2025-03-31,Silver,Google Ads,Online,Active,1908,257981,6
191,Daksha,Banerjee,Female,1998-11-25,daksha.banerjee412@gmail.com,09294520231,Bengaluru,Karnataka,South,891441,2026-01-25,Silver,Referral,Both,Active,1489,2279921,2
192,Sudiksha,Mandal,Female,2006-10-25,sudiksha.mandal977@gmail.com,+913658792985,Jaipur,Rajasthan,North,184845,2024-07-05,Bronze,Meta Ads,Store,Active,448,1416466,5
193,Ria,Khanna,Female,1968-01-31,ria.khanna442@gmail.com,03471855957,Hyderabad,Telangana,South,719052,2021-12-23,Gold,Email,Online,Active,5285,213155,6
194,Ati,Halder,Female,1983-08-28,ati.halder826@gmail.com,1789365295,Mumbai,Maharashtra,West,585487,2024-04-08,Bronze,Meta Ads,Online,Active,244,1644392,6
195,Ira,Acharya,Female,1978-09-19,ira.acharya560@gmail.com,6074792952,Pune,Maharashtra,West,792417,2023-01-03,Silver,Referral,Store,Active,893,2223690,6
196,Sara,Vohra,Female,1964-07-15,sara.vohra494@gmail.com,+915181993038,Pune,Maharashtra,West,574489,2022-03-22,Silver,App Install,Store,Active,1388,2304340,7
197,Lipika,Panchal,Female,2004-09-17,lipika.panchal850@gmail.com,2432084876,Lucknow,Uttar Pradesh,North,619020,2025-07-25,Silver,Organic Search,Both,Active,1187,1913957,4
198,Inaya,Grover,Female,1965-03-25,inaya.grover549@gmail.com,+914123766441,Jaipur,Rajasthan,North,409867,2025-12-18,Bronze,Referral,Store,Active,166,1488719,1
199,Devika,Pai,Female,1970-05-29,devika.pai564@gmail.com,+915496030450,Mumbai,Maharashtra,West,326741,2025-04-15,Bronze,Email,Both,Active,428,952262,6
200,Tanay,Kumer,Male,1995-08-04,tanay.kumer962@gmail.com,06000328472,Chennai,Tamil Nadu,South,083494,2023-10-08,Silver,Referral,Store,Active,1124,1601078,4
201,Aachal,Babu,Female,1999-12-15,aachal.babu767@gmail.com,8043630702,Jaipur,Rajasthan,North,670553,2025-09-07,Bronze,Organic Search,Store,Active,184,1784138,3
202,Yash,Hayre,Male,1991-09-09,yash.hayre676@gmail.com,7525743523,Pune,Maharashtra,West,770467,2025-09-19,Bronze,Google Ads,Online,Inactive,416,369655,3
203,Ishita,Sarin,Female,1963-03-20,ishita.sarin178@gmail.com,+914193428938,Lucknow,Uttar Pradesh,North,101505,2025-07-01,Bronze,Google Ads,Store,Active,164,2381449,1
204,Saumya,Mangal,Female,2007-07-07,saumya.mangal226@gmail.com,05262353858,Ahmedabad,Gujarat,West,733388,2025-04-09,Silver,Email,Store,Active,615,2393103,6
205,Chavvi,Barad,Female,1958-05-03,chavvi.barad798@gmail.com,+917923321055,Hyderabad,Telangana,South,483567,2023-04-09,Silver,App Install,Both,Active,1295,504693,2
206,Nirja,Palla,Female,1982-11-02,nirja.palla180@gmail.com,01546411474,Bengaluru,Karnataka,South,631565,2022-02-07,Bronze,Email,Both,Active,192,974525,2
207,Ekani,Patla,Female,1958-10-07,ekani.patla349@gmail.com,+910628850549,Kolkata,West Bengal,East,499375,2025-03-17,Silver,Referral,Both,Active,1472,1837646,2
208,Yuvraj,Naik,Male,1959-03-02,yuvraj.naik530@gmail.com,7586128617,Pune,Maharashtra,West,385367,2022-06-03,Bronze,Referral,Both,Active,118,929109,5
209,Mitesh,Saha,Male,1971-04-21,mitesh.saha896@gmail.com,04241731166,Hyderabad,Telangana,South,142698,2023-10-26,Silver,Email,Store,Active,702,398530,5
210,Ati,Solanki,Female,2004-12-15,ati.solanki140@gmail.com,+912183043488,Mumbai,Maharashtra,West,661003,2023-09-28,Gold,Google Ads,Store,Active,2744,518268,7
211,Niharika,Srinivas,Female,1962-06-03,niharika.srinivas944@gmail.com,3855474910,Chennai,Tamil Nadu,South,368070,2023-03-30,Gold,Organic Search,Store,Active,3301,1694412,7
212,Warinder,Chawla,Male,1979-04-14,warinder.chawla179@gmail.com,+916121838018,Lucknow,Uttar Pradesh,North,826883,2023-12-13,Bronze,Email,Online,Active,160,1917802,2
213,Chaitanya,Savant,Male,2000-02-24,chaitanya.savant827@gmail.com,06425738850,Delhi,Delhi,North,350855,2023-05-09,Platinum,App Install,Online,Active,12415,1255036,2
214,Xavier,Deshmukh,Male,1963-12-09,xavier.deshmukh579@gmail.com,6923402282,Kolkata,West Bengal,East,401015,2022-11-02,Bronze,Meta Ads,Both,Active,143,272232,1
215,Balvan,Karan,Male,1995-10-20,balvan.karan626@gmail.com,+910597394697,Ahmedabad,Gujarat,West,977970,2026-02-07,Bronze,App Install,Store,Active,105,805369,2
216,Qasim,Jani,Male,1968-11-08,qasim.jani294@gmail.com,1610780634,Mumbai,Maharashtra,West,652813,2025-10-24,Silver,Referral,Online,Active,1625,2384791,5
217,Nihal,Radhakrishnan,Male,1992-08-25,nihal.radhakrishnan759@gmail.com,+910524688144,Delhi,Delhi,North,314424,2025-07-25,Bronze,App Install,Both,Inactive,290,2343908,7
218,Neha,Dara,Female,1966-07-21,neha.dara222@gmail.com,01849416921,Delhi,Delhi,North,628947,2023-10-10,Bronze,Referral,Both,Active,255,1746916,1
219,Avi,Sarraf,Male,1981-01-14,avi.sarraf605@gmail.com,07795513121,Chennai,Tamil Nadu,South,416159,2026-07-16,Silver,Organic Search,Online,Active,741,2117892,1
220,Aryan,Naik,Male,1970-11-17,aryan.naik675@gmail.com,3967566084,Ahmedabad,Gujarat,West,743768,2025-08-20,Gold,Organic Search,Both,Active,4587,692219,2
221,Saumya,Chakraborty,Female,1978-01-07,saumya.chakraborty582@gmail.com,8068467993,Chennai,Tamil Nadu,South,071671,2026-02-13,Gold,App Install,Both,Active,2917,2275610,6
222,Yashawini,Bhasin,Female,1994-02-01,yashawini.bhasin766@gmail.com,00934967508,Hyderabad,Telangana,South,076335,2024-06-04,Gold,Meta Ads,Online,Active,5546,2078024,6
223,Neel,Sem,Male,1977-02-22,neel.sem337@gmail.com,2266371952,Bengaluru,Karnataka,South,411667,2023-03-13,Bronze,Meta Ads,Online,Active,112,789148,7
224,Jagvi,Patil,Female,1961-04-13,jagvi.patil754@gmail.com,+918464824122,Kolkata,West Bengal,East,296315,2026-03-29,Bronze,Referral,Online,Active,239,1025164,5
225,Shaurya,Khalsa,Male,2002-03-18,shaurya.khalsa477@gmail.com,09900299281,Chennai,Tamil Nadu,South,830725,2024-07-04,Gold,Google Ads,Store,Active,5468,1833945,7
226,Ijaya,Bhasin,Female,1964-11-23,ijaya.bhasin148@gmail.com,+912078137946,Hyderabad,Telangana,South,188536,2025-07-17,Silver,Meta Ads,Store,Active,1363,2073411,2
227,Mitali,Bir,Female,1964-01-11,mitali.bir746@gmail.com,01313535362,Lucknow,Uttar Pradesh,North,350044,2023-05-24,Gold,Organic Search,Both,Active,2392,1442243,2
228,Naksh,Das,Male,1956-12-17,naksh.das401@gmail.com,+918214503697,Pune,Maharashtra,West,703877,2024-01-17,Bronze,Organic Search,Online,Active,475,1073696,5
229,Nachiket,Thakur,Male,1987-07-04,nachiket.thakur931@gmail.com,+919913294526,Pune,Maharashtra,West,467764,2023-02-25,Gold,Organic Search,Store,Active,3267,1437534,1
230,Faraj,Bhatnagar,Male,1987-12-02,faraj.bhatnagar761@gmail.com,+911565381933,Pune,Maharashtra,West,960355,2023-01-21,Bronze,App Install,Both,Active,223,1498436,1
231,Hritik,Ganesan,Male,1960-05-30,hritik.ganesan427@gmail.com,2407698807,Kolkata,West Bengal,East,250566,2022-10-15,Bronze,Email,Online,Active,47,1698386,4
232,Ikbal,Khatri,Male,1998-01-15,ikbal.khatri657@gmail.com,03978215789,Kolkata,West Bengal,East,800151,2024-06-02,Bronze,Email,Online,Active,364,2088561,1
233,Advik,Hans,Male,1958-05-14,advik.hans848@gmail.com,+919699851562,Pune,Maharashtra,West,159451,2025-10-21,Silver,Organic Search,Both,Inactive,1993,581487,1
234,Vaishnavi,Pandya,Female,1992-05-27,vaishnavi.pandya802@gmail.com,+919356868164,Jaipur,Rajasthan,North,830558,2024-03-30,Bronze,Email,Both,Active,20,1433422,1
235,Pranav,Nagar,Male,1976-10-07,pranav.nagar360@gmail.com,06329848203,Hyderabad,Telangana,South,105322,2021-11-04,Silver,Referral,Both,Active,1449,925223,5
236,Zaid,Kale,Male,1985-11-10,zaid.kale969@gmail.com,8193803737,Chennai,Tamil Nadu,South,878709,2026-06-02,Silver,Referral,Online,Active,1093,344434,5
237,Ansh,Chana,Male,1990-06-05,ansh.chana373@gmail.com,+916416633120,Ahmedabad,Gujarat,West,156174,2026-03-11,Silver,Google Ads,Both,Active,1673,655742,3
238,Zashil,Mitra,Male,1962-02-08,zashil.mitra823@gmail.com,06874791421,Ahmedabad,Gujarat,West,410401,2026-01-03,Bronze,Referral,Store,Active,54,1181044,7
239,Rudra,Dani,Male,1997-06-04,rudra.dani651@gmail.com,4904643472,Chennai,Tamil Nadu,South,110063,2022-02-10,Bronze,Organic Search,Both,Inactive,97,490423,1
240,Lucky,Mandal,Male,1993-11-02,lucky.mandal413@gmail.com,+917427756146,Delhi,Delhi,North,615720,2023-07-19,Silver,Organic Search,Online,Active,1560,2198129,4
241,Abeer,Pingle,Male,1960-11-18,abeer.pingle873@gmail.com,03393230968,Lucknow,Uttar Pradesh,North,946230,2023-12-09,Gold,Referral,Store,Active,5048,1132818,7
242,Caleb,Loke,Male,1967-02-26,caleb.loke979@gmail.com,05271263082,Jaipur,Rajasthan,North,233340,2023-02-16,Bronze,Email,Store,Active,426,1234749,4
243,Suhani,Sarkar,Female,1985-06-21,suhani.sarkar928@gmail.com,+917748221795,Jaipur,Rajasthan,North,740493,2022-01-27,Bronze,Organic Search,Both,Active,229,1423414,1
244,Ira,Srivastava,Female,1983-10-08,ira.srivastava891@gmail.com,6601846888,Hyderabad,Telangana,South,648838,2026-06-06,Silver,Email,Both,Active,1307,675351,6
245,Aachal,Palla,Female,1990-08-22,aachal.palla416@gmail.com,+918725233424,Lucknow,Uttar Pradesh,North,851890,2025-08-04,Bronze,Email,Online,Active,107,2232865,3
246,Karan,Dhar,Male,1990-07-22,karan.dhar201@gmail.com,0906989605,Lucknow,Uttar Pradesh,North,112275,2023-02-28,Silver,Google Ads,Both,Active,1957,296297,3
247,Rachita,Varkey,Female,1986-07-21,rachita.varkey485@gmail.com,+910515406337,Jaipur,Rajasthan,North,854896,2022-09-14,Silver,Google Ads,Store,Active,1300,1290833,4
248,Yashica,Aurora,Female,2004-07-18,yashica.aurora268@gmail.com,02415131129,Kolkata,West Bengal,East,319582,2026-01-19,Bronze,Meta Ads,Online,Active,242,1502891,1
249,Rohan,Anand,Male,1988-11-15,rohan.anand100@gmail.com,2519178141,Delhi,Delhi,North,232269,2024-04-11,Silver,Google Ads,Store,Active,509,2021850,1
250,Logan,Viswanathan,Male,1975-07-20,logan.viswanathan958@gmail.com,03294193988,Jaipur,Rajasthan,North,867268,2021-08-29,Bronze,App Install,Store,Inactive,344,1265205,1
251,Daksha,Gera,Female,2004-07-20,daksha.gera213@gmail.com,+919288610324,Pune,Maharashtra,West,973537,2025-06-19,Bronze,App Install,Both,Active,191,2451046,6
252,Aadhya,Loke,Female,1962-01-02,aadhya.loke479@gmail.com,0566802508,Delhi,Delhi,North,096167,2022-11-03,Bronze,Email,Online,Active,467,2479237,1
253,Daksha,Shanker,Female,1982-10-23,daksha.shanker358@gmail.com,09608819999,Chennai,Tamil Nadu,South,490622,2023-11-18,Gold,Referral,Store,Active,2074,971173,2
254,Tara,Prabhu,Female,1999-02-20,tara.prabhu130@gmail.com,4478112151,Kolkata,West Bengal,East,013167,2023-03-01,Silver,Email,Store,Active,1718,1033080,6
255,Yoshita,Dubey,Female,1970-04-29,yoshita.dubey467@gmail.com,3262449226,Pune,Maharashtra,West,829450,2022-08-13,Bronze,Organic Search,Both,Active,365,2196287,1
256,Warinder,Randhawa,Male,1965-08-05,warinder.randhawa333@gmail.com,6613454277,Delhi,Delhi,North,777820,2021-08-23,Silver,Google Ads,Store,Active,528,2308122,2
257,Advika,Choudhary,Female,1995-10-05,advika.choudhary540@gmail.com,05793524283,Bengaluru,Karnataka,South,281366,2021-12-16,Bronze,Referral,Online,Active,126,1986394,3
258,Dakshesh,Shah,Male,1956-10-30,dakshesh.shah104@gmail.com,02737900440,Kolkata,West Bengal,East,995460,2024-11-10,Gold,Google Ads,Online,Inactive,5849,1484093,2
259,Laban,Setty,Male,1988-06-21,laban.setty445@gmail.com,+919247277102,Hyderabad,Telangana,South,076244,2023-02-09,Bronze,Referral,Both,Active,34,1573076,4
260,Yashodhara,Goswami,Female,1958-07-21,yashodhara.goswami220@gmail.com,+910911733418,Jaipur,Rajasthan,North,990612,2021-12-01,Bronze,Organic Search,Both,Active,148,322589,5
261,Christopher,Walia,Male,1961-01-11,christopher.walia896@gmail.com,04546036388,Pune,Maharashtra,West,601101,2025-07-16,Bronze,Email,Store,Active,259,732869,7
262,Christopher,Karnik,Male,1994-05-27,christopher.karnik320@gmail.com,+917253014907,Bengaluru,Karnataka,South,159027,2021-08-10,Bronze,Google Ads,Store,Active,56,1053473,4
263,Mitesh,Warrior,Male,1995-11-29,mitesh.warrior290@gmail.com,03465618377,Ahmedabad,Gujarat,West,725516,2023-07-28,Bronze,Meta Ads,Store,Active,171,321925,3
264,Pratyush,Bansal,Male,1957-04-26,pratyush.bansal714@gmail.com,+918890720861,Pune,Maharashtra,West,637172,2023-01-24,Bronze,Email,Both,Inactive,327,1305849,1
265,Siddharth,Reddy,Male,1970-12-07,siddharth.reddy696@gmail.com,0644849409,Pune,Maharashtra,West,496686,2022-04-25,Bronze,Meta Ads,Online,Active,94,1370642,4
266,Daksha,Dar,Female,1998-06-03,daksha.dar803@gmail.com,09169312088,Mumbai,Maharashtra,West,908779,2024-11-04,Silver,Referral,Both,Active,1186,1024499,5
267,Kabir,Kamdar,Male,1979-11-05,kabir.kamdar527@gmail.com,08756167728,Hyderabad,Telangana,South,950601,2025-06-05,Bronze,App Install,Store,Active,193,998640,7
268,Dev,Loke,Male,1964-09-25,dev.loke822@gmail.com,+917295659995,Jaipur,Rajasthan,North,161099,2021-08-01,Bronze,Google Ads,Both,Active,485,2267120,4
269,Chakradhar,Loke,Male,1996-12-14,chakradhar.loke507@gmail.com,02087316454,Ahmedabad,Gujarat,West,942127,2025-06-19,Bronze,Organic Search,Online,Active,414,2460486,7
270,Radhika,Iyengar,Female,1994-07-21,radhika.iyengar775@gmail.com,01583447054,Jaipur,Rajasthan,North,886574,2026-04-16,Silver,Email,Online,Active,1773,1971751,2
271,Ranbir,Bhagat,Male,1999-11-05,ranbir.bhagat980@gmail.com,3201175731,Mumbai,Maharashtra,West,840665,2024-10-08,Bronze,Organic Search,Both,Active,64,710363,2
272,Abhimanyu,Dugar,Male,1964-10-16,abhimanyu.dugar823@gmail.com,+915445015616,Hyderabad,Telangana,South,852710,2022-07-16,Bronze,Referral,Both,Active,432,1241318,7
273,Mohammed,Sinha,Male,1997-07-13,mohammed.sinha745@gmail.com,01370711808,Kolkata,West Bengal,East,947262,2026-02-26,Bronze,Referral,Online,Active,136,1959575,2
274,Imaran,Mittal,Male,1960-11-18,imaran.mittal172@gmail.com,+918357300504,Kolkata,West Bengal,East,117003,2024-08-10,Bronze,Referral,Online,Active,69,1593591,1
275,Harsh,Chakraborty,Male,1972-03-20,harsh.chakraborty397@gmail.com,08969418249,Pune,Maharashtra,West,971624,2023-07-05,Silver,Email,Online,Active,1329,2360573,3
276,Liam,Lad,Male,2002-12-29,liam.lad704@gmail.com,6790613982,Jaipur,Rajasthan,North,655355,2022-08-02,Bronze,App Install,Both,Inactive,16,1126021,1
277,Ekanta,Lal,Female,1960-01-05,ekanta.lal876@gmail.com,+916104917038,Lucknow,Uttar Pradesh,North,973267,2024-01-15,Silver,Referral,Online,Inactive,518,2041645,2
278,Balhaar,Swaminathan,Male,1994-07-22,balhaar.swaminathan689@gmail.com,08164522886,Bengaluru,Karnataka,South,517048,2024-01-18,Bronze,Email,Store,Active,12,886668,4
279,Banjeet,Mahajan,Male,1975-02-26,banjeet.mahajan944@gmail.com,+913228979239,Bengaluru,Karnataka,South,809416,2026-07-17,Silver,Organic Search,Store,Active,1090,631503,7
280,Pahal,Korpal,Female,1955-08-11,pahal.korpal783@gmail.com,+919567655870,Bengaluru,Karnataka,South,653689,2023-07-30,Bronze,App Install,Store,Active,340,381378,2
